5.681e-15,9.5225e-15,1.583e-14,2.61e-14,4.2677e-14,6.9208e-14,1.1131e-13,1.7755e-13,2.8089e-13,4.407e-13,6.8575e-13,1.0583e-12,1.6197e-12,2.4587e-12,3.7014e-12,5.5264e-12,8.1833e-12,1.2018e-11,1.7504e-11,2.5285e-11,3.6223e-11,5.1467e-11,7.2524e-11,1.0135e-10,1.4048e-10,1.9311e-10,2.6327e-10,3.5596e-10,4.7733e-10,6.3482e-10,8.3731e-10,1.0953e-09,1.421e-09,1.8284e-09,2.3332e-09,2.9528e-09,3.7063e-09,4.6138e-09,5.6962e-09,6.9746e-09,8.4696e-09,1.0201e-08,1.2184e-08,1.4433e-08,1.6957e-08,1.9759e-08,2.2833e-08,2.6169e-08,2.9746e-08,3.3533e-08,3.7491e-08,4.1571e-08,4.5716e-08,4.986e-08,5.3932e-08,5.7857e-08,6.1557e-08,6.4954e-08,6.7975e-08,7.055e-08,7.2621e-08,7.4137e-08,7.5061e-08,7.5372e-08,7.5061e-08,7.4137e-08,7.2621e-08,7.055e-08,6.7975e-08,6.4954e-08,6.1557e-08,5.7857e-08,5.3932e-08,4.986e-08,4.5716e-08,4.1571e-08,3.7491e-08,3.3533e-08,2.9746e-08,2.6169e-08,2.2833e-08,1.9759e-08,1.6957e-08,1.4433e-08,1.2184e-08,1.0201e-08,8.4696e-09,6.9746e-09,5.6962e-09,4.6138e-09,3.7063e-09,2.9528e-09,2.3332e-09,1.8284e-09,1.421e-09,1.0953e-09,8.3731e-10,6.3482e-10,4.7733e-10,3.5596e-10,2.6327e-10,1.9311e-10,1.4048e-10,1.0135e-10,7.2524e-11,5.1467e-11,3.6223e-11,2.5285e-11,1.7504e-11,1.2018e-11,8.1833e-12,5.5264e-12,3.7014e-12,2.4587e-12,1.6197e-12,1.0583e-12,6.8575e-13,4.407e-13,2.8089e-13,1.7755e-13,1.1131e-13,6.9208e-14,4.2677e-14,2.61e-14,1.583e-14,9.5225e-15,5.681e-15,3.3613e-15
9.5225e-15,1.5962e-14,2.6535e-14,4.3748e-14,7.1535e-14,1.1601e-13,1.8658e-13,2.9762e-13,4.7082e-13,7.387e-13,1.1495e-12,1.7739e-12,2.715e-12,4.1212e-12,6.2043e-12,9.2633e-12,1.3717e-11,2.0144e-11,2.934e-11,4.2382e-11,6.0717e-11,8.6269e-11,1.2156e-10,1.6989e-10,2.3547e-10,3.2369e-10,4.4129e-10,5.9666e-10,8.001e-10,1.0641e-09,1.4035e-09,1.836e-09,2.3819e-09,3.0647e-09,3.9109e-09,4.9496e-09,6.2126e-09,7.7336e-09,9.5479e-09,1.1691e-08,1.4197e-08,1.7098e-08,2.0423e-08,2.4193e-08,2.8424e-08,3.312e-08,3.8273e-08,4.3865e-08,4.986e-08,5.6208e-08,6.2842e-08,6.9681e-08,7.6628e-08,8.3575e-08,9.0401e-08,9.698e-08,1.0318e-07,1.0888e-07,1.1394e-07,1.1826e-07,1.2173e-07,1.2427e-07,1.2582e-07,1.2634e-07,1.2582e-07,1.2427e-07,1.2173e-07,1.1826e-07,1.1394e-07,1.0888e-07,1.0318e-07,9.698e-08,9.0401e-08,8.3575e-08,7.6628e-08,6.9681e-08,6.2842e-08,5.6208e-08,4.986e-08,4.3865e-08,3.8273e-08,3.312e-08,2.8424e-08,2.4193e-08,2.0423e-08,1.7098e-08,1.4197e-08,1.1691e-08,9.5479e-09,7.7336e-09,6.2126e-09,4.9496e-09,3.9109e-09,3.0647e-09,2.3819e-09,1.836e-09,1.4035e-09,1.0641e-09,8.001e-10,5.9666e-10,4.4129e-10,3.2369e-10,2.3547e-10,1.6989e-10,1.2156e-10,8.6269e-11,6.0717e-11,4.2382e-11,2.934e-11,2.0144e-11,1.3717e-11,9.2633e-12,6.2043e-12,4.1212e-12,2.715e-12,1.7739e-12,1.1495e-12,7.387e-13,4.7082e-13,2.9762e-13,1.8658e-13,1.1601e-13,7.1535e-14,4.3748e-14,2.6535e-14,1.5962e-14,9.5225e-15,5.6342e-15
1.583e-14,2.6535e-14,4.4111e-14,7.2727e-14,1.1892e-13,1.9285e-13,3.1017e-13,4.9476e-13,7.827e-13,1.228e-12,1.9109e-12,2.9489e-12,4.5134e-12,6.8511e-12,1.0314e-11,1.5399e-11,2.2803e-11,3.3488e-11,4.8775e-11,7.0456e-11,1.0094e-10,1.4341e-10,2.0209e-10,2.8243e-10,3.9145e-10,5.381e-10,7.336e-10,9.9189e-10,1.3301e-09,1.7689e-09,2.3332e-09,3.0521e-09,3.9597e-09,5.0948e-09,6.5015e-09,8.2282e-09,1.0328e-08,1.2856e-08,1.5873e-08,1.9435e-08,2.3601e-08,2.8424e-08,3.3951e-08,4.0219e-08,4.7252e-08,5.5058e-08,6.3626e-08,7.2921e-08,8.2887e-08,9.344e-08,1.0447e-07,1.1584e-07,1.2739e-07,1.3894e-07,1.5028e-07,1.6122e-07,1.7153e-07,1.81e-07,1.8941e-07,1.9659e-07,2.0236e-07,2.0658e-07,2.0916e-07,2.1003e-07,2.0916e-07,2.0658e-07,2.0236e-07,1.9659e-07,1.8941e-07,1.81e-07,1.7153e-07,1.6122e-07,1.5028e-07,1.3894e-07,1.2739e-07,1.1584e-07,1.0447e-07,9.344e-08,8.2887e-08,7.2921e-08,6.3626e-08,5.5058e-08,4.7252e-08,4.0219e-08,3.3951e-08,2.8424e-08,2.3601e-08,1.9435e-08,1.5873e-08,1.2856e-08,1.0328e-08,8.2282e-09,6.5015e-09,5.0948e-09,3.9597e-09,3.0521e-09,2.3332e-09,1.7689e-09,1.3301e-09,9.9189e-10,7.336e-10,5.381e-10,3.9145e-10,2.8243e-10,2.0209e-10,1.4341e-10,1.0094e-10,7.0456e-11,4.8775e-11,3.3488e-11,2.2803e-11,1.5399e-11,1.0314e-11,6.8511e-12,4.5134e-12,2.9489e-12,1.9109e-12,1.228e-12,7.827e-13,4.9476e-13,3.1017e-13,1.9285e-13,1.1892e-13,7.2727e-14,4.4111e-14,2.6535e-14,1.583e-14,9.3664e-15
2.61e-14,4.3748e-14,7.2727e-14,1.1991e-13,1.9606e-13,3.1796e-13,5.1139e-13,8.1572e-13,1.2904e-12,2.0247e-12,3.1505e-12,4.8619e-12,7.4414e-12,1.1296e-11,1.7005e-11,2.5389e-11,3.7596e-11,5.5212e-11,8.0417e-11,1.1616e-10,1.6642e-10,2.3645e-10,3.3319e-10,4.6564e-10,6.454e-10,8.8718e-10,1.2095e-09,1.6354e-09,2.193e-09,2.9165e-09,3.8468e-09,5.0321e-09,6.5284e-09,8.3999e-09,1.0719e-08,1.3566e-08,1.7028e-08,2.1197e-08,2.6169e-08,3.2043e-08,3.8911e-08,4.6863e-08,5.5976e-08,6.631e-08,7.7906e-08,9.0776e-08,1.049e-07,1.2023e-07,1.3666e-07,1.5406e-07,1.7224e-07,1.9098e-07,2.1003e-07,2.2907e-07,2.4778e-07,2.6581e-07,2.828e-07,2.9841e-07,3.1229e-07,3.2412e-07,3.3363e-07,3.406e-07,3.4485e-07,3.4627e-07,3.4485e-07,3.406e-07,3.3363e-07,3.2412e-07,3.1229e-07,2.9841e-07,2.828e-07,2.6581e-07,2.4778e-07,2.2907e-07,2.1003e-07,1.9098e-07,1.7224e-07,1.5406e-07,1.3666e-07,1.2023e-07,1.049e-07,9.0776e-08,7.7906e-08,6.631e-08,5.5976e-08,4.6863e-08,3.8911e-08,3.2043e-08,2.6169e-08,2.1197e-08,1.7028e-08,1.3566e-08,1.0719e-08,8.3999e-09,6.5284e-09,5.0321e-09,3.8468e-09,2.9165e-09,2.193e-09,1.6354e-09,1.2095e-09,8.8718e-10,6.454e-10,4.6564e-10,3.3319e-10,2.3645e-10,1.6642e-10,1.1616e-10,8.0417e-11,5.5212e-11,3.7596e-11,2.5389e-11,1.7005e-11,1.1296e-11,7.4414e-12,4.8619e-12,3.1505e-12,2.0247e-12,1.2904e-12,8.1572e-13,5.1139e-13,3.1796e-13,1.9606e-13,1.1991e-13,7.2727e-14,4.3748e-14,2.61e-14,1.5443e-14
4.2677e-14,7.1535e-14,1.1892e-13,1.9606e-13,3.206e-13,5.1991e-13,8.3619e-13,1.3338e-12,2.1101e-12,3.3106e-12,5.1515e-12,7.95e-12,1.2168e-11,1.847e-11,2.7806e-11,4.1515e-11,6.1475e-11,9.0281e-11,1.3149e-10,1.8994e-10,2.7212e-10,3.8663e-10,5.4481e-10,7.614e-10,1.0553e-09,1.4507e-09,1.9777e-09,2.6741e-09,3.5858e-09,4.7689e-09,6.29e-09,8.2282e-09,1.0675e-08,1.3735e-08,1.7527e-08,2.2182e-08,2.7843e-08,3.466e-08,4.2791e-08,5.2395e-08,6.3626e-08,7.6628e-08,9.1529e-08,1.0843e-07,1.2739e-07,1.4843e-07,1.7153e-07,1.9659e-07,2.2346e-07,2.519e-07,2.8164e-07,3.1229e-07,3.4342e-07,3.7456e-07,4.0515e-07,4.3463e-07,4.6243e-07,4.8795e-07,5.1064e-07,5.2999e-07,5.4554e-07,5.5693e-07,5.6388e-07,5.6621e-07,5.6388e-07,5.5693e-07,5.4554e-07,5.2999e-07,5.1064e-07,4.8795e-07,4.6243e-07,4.3463e-07,4.0515e-07,3.7456e-07,3.4342e-07,3.1229e-07,2.8164e-07,2.519e-07,2.2346e-07,1.9659e-07,1.7153e-07,1.4843e-07,1.2739e-07,1.0843e-07,9.1529e-08,7.6628e-08,6.3626e-08,5.2395e-08,4.2791e-08,3.466e-08,2.7843e-08,2.2182e-08,1.7527e-08,1.3735e-08,1.0675e-08,8.2282e-09,6.29e-09,4.7689e-09,3.5858e-09,2.6741e-09,1.9777e-09,1.4507e-09,1.0553e-09,7.614e-10,5.4481e-10,3.8663e-10,2.7212e-10,1.8994e-10,1.3149e-10,9.0281e-11,6.1475e-11,4.1515e-11,2.7806e-11,1.847e-11,1.2168e-11,7.95e-12,5.1515e-12,3.3106e-12,2.1101e-12,1.3338e-12,8.3619e-13,5.1991e-13,3.206e-13,1.9606e-13,1.1892e-13,7.1535e-14,4.2677e-14,2.5251e-14
6.9208e-14,1.1601e-13,1.9285e-13,3.1796e-13,5.1991e-13,8.4313e-13,1.356e-12,2.163e-12,3.4219e-12,5.3688e-12,8.3541e-12,1.2892e-11,1.9732e-11,2.9953e-11,4.5092e-11,6.7325e-11,9.9693e-11,1.4641e-10,2.1324e-10,3.0803e-10,4.4129e-10,6.2699e-10,8.8352e-10,1.2348e-09,1.7114e-09,2.3525e-09,3.2073e-09,4.3365e-09,5.8151e-09,7.7336e-09,1.0201e-08,1.3344e-08,1.7311e-08,2.2274e-08,2.8424e-08,3.5973e-08,4.5152e-08,5.6208e-08,6.9394e-08,8.4968e-08,1.0318e-07,1.2427e-07,1.4843e-07,1.7584e-07,2.0658e-07,2.4071e-07,2.7817e-07,3.1881e-07,3.6238e-07,4.0851e-07,4.5673e-07,5.0644e-07,5.5693e-07,6.0742e-07,6.5703e-07,7.0484e-07,7.4992e-07,7.913e-07,8.281e-07,8.5948e-07,8.847e-07,9.0317e-07,9.1444e-07,9.1822e-07,9.1444e-07,9.0317e-07,8.847e-07,8.5948e-07,8.281e-07,7.913e-07,7.4992e-07,7.0484e-07,6.5703e-07,6.0742e-07,5.5693e-07,5.0644e-07,4.5673e-07,4.0851e-07,3.6238e-07,3.1881e-07,2.7817e-07,2.4071e-07,2.0658e-07,1.7584e-07,1.4843e-07,1.2427e-07,1.0318e-07,8.4968e-08,6.9394e-08,5.6208e-08,4.5152e-08,3.5973e-08,2.8424e-08,2.2274e-08,1.7311e-08,1.3344e-08,1.0201e-08,7.7336e-09,5.8151e-09,4.3365e-09,3.2073e-09,2.3525e-09,1.7114e-09,1.2348e-09,8.8352e-10,6.2699e-10,4.4129e-10,3.0803e-10,2.1324e-10,1.4641e-10,9.9693e-11,6.7325e-11,4.5092e-11,2.9953e-11,1.9732e-11,1.2892e-11,8.3541e-12,5.3688e-12,3.4219e-12,2.163e-12,1.356e-12,8.4313e-13,5.1991e-13,3.1796e-13,1.9285e-13,1.1601e-13,6.9208e-14,4.0949e-14
1.1131e-13,1.8658e-13,3.1017e-13,5.1139e-13,8.3619e-13,1.356e-12,2.181e-12,3.4789e-12,5.5036e-12,8.6349e-12,1.3436e-11,2.0736e-11,3.1736e-11,4.8174e-11,7.2524e-11,1.0828e-10,1.6034e-10,2.3547e-10,3.4297e-10,4.9542e-10,7.0974e-10,1.0084e-09,1.421e-09,1.9859e-09,2.7525e-09,3.7837e-09,5.1584e-09,6.9746e-09,9.3527e-09,1.2438e-08,1.6406e-08,2.1461e-08,2.7843e-08,3.5825e-08,4.5716e-08,5.7857e-08,7.2621e-08,9.0401e-08,1.1161e-07,1.3666e-07,1.6595e-07,1.9987e-07,2.3873e-07,2.828e-07,3.3226e-07,3.8715e-07,4.4739e-07,5.1275e-07,5.8283e-07,6.5703e-07,7.3458e-07,8.1452e-07,8.9574e-07,9.7694e-07,1.0567e-06,1.1336e-06,1.2061e-06,1.2727e-06,1.3319e-06,1.3823e-06,1.4229e-06,1.4526e-06,1.4707e-06,1.4768e-06,1.4707e-06,1.4526e-06,1.4229e-06,1.3823e-06,1.3319e-06,1.2727e-06,1.2061e-06,1.1336e-06,1.0567e-06,9.7694e-07,8.9574e-07,8.1452e-07,7.3458e-07,6.5703e-07,5.8283e-07,5.1275e-07,4.4739e-07,3.8715e-07,3.3226e-07,2.828e-07,2.3873e-07,1.9987e-07,1.6595e-07,1.3666e-07,1.1161e-07,9.0401e-08,7.2621e-08,5.7857e-08,4.5716e-08,3.5825e-08,2.7843e-08,2.1461e-08,1.6406e-08,1.2438e-08,9.3527e-09,6.9746e-09,5.1584e-09,3.7837e-09,2.7525e-09,1.9859e-09,1.421e-09,1.0084e-09,7.0974e-10,4.9542e-10,3.4297e-10,2.3547e-10,1.6034e-10,1.0828e-10,7.2524e-11,4.8174e-11,3.1736e-11,2.0736e-11,1.3436e-11,8.6349e-12,5.5036e-12,3.4789e-12,2.181e-12,1.356e-12,8.3619e-13,5.1139e-13,3.1017e-13,1.8658e-13,1.1131e-13,6.586e-14
1.7755e-13,2.9762e-13,4.9476e-13,8.1572e-13,1.3338e-12,2.163e-12,3.4789e-12,5.5493e-12,8.7788e-12,1.3774e-11,2.1432e-11,3.3075e-11,5.0623e-11,7.6843e-11,1.1568e-10,1.7272e-10,2.5576e-10,3.7561e-10,5.4707e-10,7.9025e-10,1.1321e-09,1.6085e-09,2.2667e-09,3.1677e-09,4.3906e-09,6.0354e-09,8.2282e-09,1.1125e-08,1.4919e-08,1.9841e-08,2.6169e-08,3.4233e-08,4.4412e-08,5.7144e-08,7.2921e-08,9.2288e-08,1.1584e-07,1.442e-07,1.7803e-07,2.1798e-07,2.6471e-07,3.1881e-07,3.808e-07,4.511e-07,5.2999e-07,6.1754e-07,7.1364e-07,8.179e-07,9.2968e-07,1.048e-06,1.1717e-06,1.2993e-06,1.4288e-06,1.5583e-06,1.6856e-06,1.8083e-06,1.9239e-06,2.0301e-06,2.1245e-06,2.205e-06,2.2697e-06,2.3171e-06,2.346e-06,2.3557e-06,2.346e-06,2.3171e-06,2.2697e-06,2.205e-06,2.1245e-06,2.0301e-06,1.9239e-06,1.8083e-06,1.6856e-06,1.5583e-06,1.4288e-06,1.2993e-06,1.1717e-06,1.048e-06,9.2968e-07,8.179e-07,7.1364e-07,6.1754e-07,5.2999e-07,4.511e-07,3.808e-07,3.1881e-07,2.6471e-07,2.1798e-07,1.7803e-07,1.442e-07,1.1584e-07,9.2288e-08,7.2921e-08,5.7144e-08,4.4412e-08,3.4233e-08,2.6169e-08,1.9841e-08,1.4919e-08,1.1125e-08,8.2282e-09,6.0354e-09,4.3906e-09,3.1677e-09,2.2667e-09,1.6085e-09,1.1321e-09,7.9025e-10,5.4707e-10,3.7561e-10,2.5576e-10,1.7272e-10,1.1568e-10,7.6843e-11,5.0623e-11,3.3075e-11,2.1432e-11,1.3774e-11,8.7788e-12,5.5493e-12,3.4789e-12,2.163e-12,1.3338e-12,8.1572e-13,4.9476e-13,2.9762e-13,1.7755e-13,1.0505e-13
2.8089e-13,4.7082e-13,7.827e-13,1.2904e-12,2.1101e-12,3.4219e-12,5.5036e-12,8.7788e-12,1.3888e-11,2.179e-11,3.3906e-11,5.2325e-11,8.0085e-11,1.2156e-10,1.8301e-10,2.7324e-10,4.0461e-10,5.942e-10,8.6545e-10,1.2502e-09,1.791e-09,2.5447e-09,3.5858e-09,5.0113e-09,6.9458e-09,9.5479e-09,1.3017e-08,1.76e-08,2.3601e-08,3.1387e-08,4.1399e-08,5.4156e-08,7.0259e-08,9.0401e-08,1.1536e-07,1.46e-07,1.8325e-07,2.2812e-07,2.8164e-07,3.4485e-07,4.1877e-07,5.0435e-07,6.0242e-07,7.1364e-07,8.3843e-07,9.7694e-07,1.129e-06,1.2939e-06,1.4707e-06,1.658e-06,1.8537e-06,2.0554e-06,2.2603e-06,2.4652e-06,2.6666e-06,2.8606e-06,3.0436e-06,3.2115e-06,3.3609e-06,3.4882e-06,3.5906e-06,3.6656e-06,3.7113e-06,3.7267e-06,3.7113e-06,3.6656e-06,3.5906e-06,3.4882e-06,3.3609e-06,3.2115e-06,3.0436e-06,2.8606e-06,2.6666e-06,2.4652e-06,2.2603e-06,2.0554e-06,1.8537e-06,1.658e-06,1.4707e-06,1.2939e-06,1.129e-06,9.7694e-07,8.3843e-07,7.1364e-07,6.0242e-07,5.0435e-07,4.1877e-07,3.4485e-07,2.8164e-07,2.2812e-07,1.8325e-07,1.46e-07,1.1536e-07,9.0401e-08,7.0259e-08,5.4156e-08,4.1399e-08,3.1387e-08,2.3601e-08,1.76e-08,1.3017e-08,9.5479e-09,6.9458e-09,5.0113e-09,3.5858e-09,2.5447e-09,1.791e-09,1.2502e-09,8.6545e-10,5.942e-10,4.0461e-10,2.7324e-10,1.8301e-10,1.2156e-10,8.0085e-11,5.2325e-11,3.3906e-11,2.179e-11,1.3888e-11,8.7788e-12,5.5036e-12,3.4219e-12,2.1101e-12,1.2904e-12,7.827e-13,4.7082e-13,2.8089e-13,1.6619e-13
4.407e-13,7.387e-13,1.228e-12,2.0247e-12,3.3106e-12,5.3688e-12,8.6349e-12,1.3774e-11,2.179e-11,3.4187e-11,5.3197e-11,8.2095e-11,1.2565e-10,1.9073e-10,2.8713e-10,4.2871e-10,6.3482e-10,9.3228e-10,1.3579e-09,1.9614e-09,2.81e-09,3.9925e-09,5.626e-09,7.8625e-09,1.0898e-08,1.498e-08,2.0423e-08,2.7614e-08,3.7029e-08,4.9246e-08,6.4954e-08,8.4968e-08,1.1023e-07,1.4184e-07,1.81e-07,2.2907e-07,2.8752e-07,3.5791e-07,4.4188e-07,5.4105e-07,6.5703e-07,7.913e-07,9.4517e-07,1.1197e-06,1.3155e-06,1.5328e-06,1.7713e-06,2.0301e-06,2.3075e-06,2.6013e-06,2.9083e-06,3.2248e-06,3.5464e-06,3.8679e-06,4.1838e-06,4.4882e-06,4.7752e-06,5.0388e-06,5.2731e-06,5.4729e-06,5.6335e-06,5.7511e-06,5.8229e-06,5.847e-06,5.8229e-06,5.7511e-06,5.6335e-06,5.4729e-06,5.2731e-06,5.0388e-06,4.7752e-06,4.4882e-06,4.1838e-06,3.8679e-06,3.5464e-06,3.2248e-06,2.9083e-06,2.6013e-06,2.3075e-06,2.0301e-06,1.7713e-06,1.5328e-06,1.3155e-06,1.1197e-06,9.4517e-07,7.913e-07,6.5703e-07,5.4105e-07,4.4188e-07,3.5791e-07,2.8752e-07,2.2907e-07,1.81e-07,1.4184e-07,1.1023e-07,8.4968e-08,6.4954e-08,4.9246e-08,3.7029e-08,2.7614e-08,2.0423e-08,1.498e-08,1.0898e-08,7.8625e-09,5.626e-09,3.9925e-09,2.81e-09,1.9614e-09,1.3579e-09,9.3228e-10,6.3482e-10,4.2871e-10,2.8713e-10,1.9073e-10,1.2565e-10,8.2095e-11,5.3197e-11,3.4187e-11,2.179e-11,1.3774e-11,8.6349e-12,5.3688e-12,3.3106e-12,2.0247e-12,1.228e-12,7.387e-13,4.407e-13,2.6075e-13
